session_id,round,decision_index,stage,current_player,state,legal_actions,chosen_action,reward,done
20250401150421,3,3,first,0,"{'round': 3, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 14, 'chips': '5;13;-2', 'betting_history': 'bet,raise,fold,fold', 'highest_bet': 10, 'last_bettor': 1}",[3],3,-2,True
20250401150421,4,0,first,0,"{'round': 4, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'K', 'pot': 3, 'chips': '4;26;-3', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-4,False
20250401150421,4,1,first,1,"{'round': 4, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'K', 'pot': 4, 'chips': '4;25;-3', 'betting_history': 'check,bet', 'highest_bet': 1, 'last_bettor': 1}","[0, 1]",1,5,True
20250401150421,4,2,first,2,"{'round': 4, 'stage': 'first', 'current_player': 2, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'K', 'pot': 4, 'chips': '4;25;-3', 'betting_history': 'check,bet,fold', 'highest_bet': 1, 'last_bettor': 1}",[3],3,-1,True
20250401150421,4,3,first,0,"{'round': 4, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'K', 'pot': 5, 'chips': '3;25;-3', 'betting_history': 'check,bet,fold,call', 'highest_bet': 1, 'last_bettor': 1}","[2, 3, 4]",2,-4,True
20250401150421,4,1,second,1,"{'round': 4, 'stage': 'second', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'K', 'pot': 6, 'chips': '3;24;-3', 'betting_history': 'bet', 'highest_bet': 2, 'last_bettor': 1}","[0, 1]",1,5,False
20250401150421,4,1,second,0,"{'round': 4, 'stage': 'second', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'K', 'pot': 8, 'chips': '1;24;-3', 'betting_history': 'bet,raise', 'highest_bet': 3, 'last_bettor': 0}","[2, 3, 4]",4,-4,True
20250401150421,4,2,second,1,"{'round': 4, 'stage': 'second', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'K', 'pot': 9, 'chips': '1;23;-3', 'betting_history': 'bet,raise,call', 'highest_bet': 3, 'last_bettor': 0}","[2, 3, 4]",2,5,True
20250401150421,5,0,first,0,"{'round': 5, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 3, 'chips': '0;31;-4', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,2,True
20250401150421,5,1,first,1,"{'round': 5, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 3, 'chips': '0;31;-4', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401150421,5,2,first,2,"{'round': 5, 'stage': 'first', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 3, 'chips': '0;31;-4', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,True
20250401150421,6,0,first,0,"{'round': 6, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 3, 'chips': '2;30;-5', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,2,True
20250401150421,6,1,first,1,"{'round': 6, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 3, 'chips': '2;30;-5', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401150421,6,2,first,2,"{'round': 6, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 3, 'chips': '2;30;-5', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,True
20250401150421,7,0,first,0,"{'round': 7, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 3, 'chips': '4;29;-6', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,4,False
20250401150421,7,1,first,1,"{'round': 7, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 4, 'chips': '4;28;-6', 'betting_history': 'check,bet', 'highest_bet': 1, 'last_bettor': 1}","[0, 1]",1,-3,True
20250401150421,7,2,first,2,"{'round': 7, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 4, 'chips': '4;28;-6', 'betting_history': 'check,bet,fold', 'highest_bet': 1, 'last_bettor': 1}",[3],3,-1,True
20250401150421,7,3,first,0,"{'round': 7, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 5, 'chips': '3;28;-6', 'betting_history': 'check,bet,fold,call', 'highest_bet': 1, 'last_bettor': 1}","[2, 3, 4]",2,4,True
20250401150421,7,1,second,1,"{'round': 7, 'stage': 'second', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 6, 'chips': '3;27;-6', 'betting_history': 'bet', 'highest_bet': 2, 'last_bettor': 1}","[0, 1]",1,-3,True
20250401150421,7,2,second,0,"{'round': 7, 'stage': 'second', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 7, 'chips': '2;27;-6', 'betting_history': 'bet,call', 'highest_bet': 2, 'last_bettor': 1}","[2, 3, 4]",2,4,True
20250401150421,8,1,first,0,"{'round': 8, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 4, 'chips': '7;26;-7', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-3,True
20250401150421,8,2,first,1,"{'round': 8, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 5, 'chips': '7;25;-7', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,4,True
20250401150421,8,3,first,2,"{'round': 8, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 5, 'chips': '7;25;-7', 'betting_history': 'bet,call,fold', 'highest_bet': 1, 'last_bettor': 0}",[3],3,-1,True
20250401150421,8,1,second,0,"{'round': 8, 'stage': 'second', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 6, 'chips': '6;25;-7', 'betting_history': 'bet', 'highest_bet': 2, 'last_bettor': 0}","[0, 1]",1,-3,False
20250401150421,8,1,second,1,"{'round': 8, 'stage': 'second', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 19, 'chips': '6;12;-7', 'betting_history': 'bet,raise', 'highest_bet': 14, 'last_bettor': 1}","[2, 3, 4]",4,4,True
20250401150421,8,2,second,0,"{'round': 8, 'stage': 'second', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 19, 'chips': '6;12;-7', 'betting_history': 'bet,raise,fold', 'highest_bet': 14, 'last_bettor': 1}",[3],3,-3,True
20250401150421,9,1,first,0,"{'round': 9, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 4, 'chips': '4;30;-8', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,3,True
20250401150421,9,2,first,1,"{'round': 9, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 5, 'chips': '4;29;-8', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250401150421,9,3,first,2,"{'round': 9, 'stage': 'first', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 5, 'chips': '4;29;-8', 'betting_history': 'bet,call,fold', 'highest_bet': 1, 'last_bettor': 0}",[3],3,-1,True
20250401150421,9,1,second,0,"{'round': 9, 'stage': 'second', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 6, 'chips': '3;29;-8', 'betting_history': 'bet', 'highest_bet': 2, 'last_bettor': 0}","[0, 1]",1,3,True
20250401150421,9,2,second,1,"{'round': 9, 'stage': 'second', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 6, 'chips': '3;29;-8', 'betting_history': 'bet,fold', 'highest_bet': 2, 'last_bettor': 0}","[2, 3, 4]",3,-2,True
20250401150421,10,1,first,0,"{'round': 10, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'Q', 'pot': 4, 'chips': '7;28;-9', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250401150421,10,2,first,1,"{'round': 10, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'Q', 'pot': 4, 'chips': '7;28;-9', 'betting_history': 'bet,fold', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",3,-1,True
20250401150421,10,3,first,2,"{'round': 10, 'stage': 'first', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'Q', 'pot': 4, 'chips': '7;28;-9', 'betting_history': 'bet,fold,fold', 'highest_bet': 1, 'last_bettor': 0}",[3],3,-1,True
20250401162231,1,0,first,0,"{'round': 1, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 3, 'chips': '9;9;9', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-10,False
20250401162231,1,1,first,1,"{'round': 1, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 3, 'chips': '9;9;9', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-10,False
20250401162231,1,1,first,2,"{'round': 1, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 4, 'chips': '9;9;8', 'betting_history': 'check,check,bet', 'highest_bet': 1, 'last_bettor': 2}","[0, 1]",1,20,False
20250401162250,1,1,first,0,"{'round': 1, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 13, 'chips': '0;9;8', 'betting_history': 'check,check,bet,raise', 'highest_bet': 9, 'last_bettor': 0}","[2, 3, 4]",4,-10,True
20250401162250,1,2,first,1,"{'round': 1, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 22, 'chips': '0;0;8', 'betting_history': 'check,check,bet,raise,call', 'highest_bet': 9, 'last_bettor': 0}","[2, 3]",2,-10,True
20250401162250,1,3,first,2,"{'round': 1, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 30, 'chips': '0;0;0', 'betting_history': 'check,check,bet,raise,call,call', 'highest_bet': 9, 'last_bettor': 0}","[2, 3]",2,20,True
20250401162333,1,0,second,0,"{'round': 1, 'stage': 'second', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 30, 'chips': '0;0;0', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-10,True
20250401162333,1,1,second,1,"{'round': 1, 'stage': 'second', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 30, 'chips': '0;0;0', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-10,True
20250401162333,1,2,second,2,"{'round': 1, 'stage': 'second', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 30, 'chips': '0;0;0', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,20,True
20250401164619,1,0,first,0,"{'round': 1, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'A', 'pot': 3, 'chips': '9;9;9', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401164619,1,1,first,1,"{'round': 1, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'A', 'pot': 3, 'chips': '9;9;9', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401164619,1,2,first,2,"{'round': 1, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'A', 'pot': 3, 'chips': '9;9;9', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,2,True
20250401164619,2,1,first,0,"{'round': 2, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'K', 'pot': 4, 'chips': '7;8;11', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,False
20250401164619,2,2,first,1,"{'round': 2, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'K', 'pot': 4, 'chips': '7;8;11', 'betting_history': 'bet,fold', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",3,-1,True
20250401164619,2,1,first,2,"{'round': 2, 'stage': 'first', 'current_player': 2, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'K', 'pot': 9, 'chips': '7;8;6', 'betting_history': 'bet,fold,raise', 'highest_bet': 5, 'last_bettor': 2}","[2, 3, 4]",4,3,True
20250401164619,2,2,first,0,"{'round': 2, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'K', 'pot': 9, 'chips': '7;8;6', 'betting_history': 'bet,fold,raise,fold', 'highest_bet': 5, 'last_bettor': 2}","[2, 3, 4]",3,-2,True
20250401164619,3,0,first,0,"{'round': 3, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'A', 'player2_card': 'K', 'pot': 3, 'chips': '6;7;14', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401164619,3,1,first,1,"{'round': 3, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'A', 'player2_card': 'K', 'pot': 3, 'chips': '6;7;14', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,2,True
20250401164619,3,2,first,2,"{'round': 3, 'stage': 'first', 'current_player': 2, 'player0_card': 'Q', 'player1_card': 'A', 'player2_card': 'K', 'pot': 3, 'chips': '6;7;14', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401164619,4,1,first,0,"{'round': 4, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 4, 'chips': '4;9;13', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,3,True
20250401164619,4,2,first,1,"{'round': 4, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 5, 'chips': '4;8;13', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250401164619,4,3,first,2,"{'round': 4, 'stage': 'first', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 5, 'chips': '4;8;13', 'betting_history': 'bet,call,fold', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",3,-1,True
20250401164619,4,1,second,0,"{'round': 4, 'stage': 'second', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 6, 'chips': '3;8;13', 'betting_history': 'bet', 'highest_bet': 2, 'last_bettor': 0}","[0, 1]",1,3,True
20250401164619,4,2,second,1,"{'round': 4, 'stage': 'second', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 6, 'chips': '3;8;13', 'betting_history': 'bet,fold', 'highest_bet': 2, 'last_bettor': 0}","[2, 3, 4]",3,-2,True
20250401164619,5,0,first,0,"{'round': 5, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 3, 'chips': '8;7;12', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,3,False
20250401164619,5,1,first,1,"{'round': 5, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 4, 'chips': '8;6;12', 'betting_history': 'check,bet', 'highest_bet': 1, 'last_bettor': 1}","[0, 1]",1,-2,False
20250401164619,5,2,first,2,"{'round': 5, 'stage': 'first', 'current_player': 2, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 4, 'chips': '8;6;12', 'betting_history': 'check,bet,fold', 'highest_bet': 1, 'last_bettor': 1}","[2, 3, 4]",3,-1,True
20250401164619,5,1,first,0,"{'round': 5, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 11, 'chips': '1;6;12', 'betting_history': 'check,bet,fold,raise', 'highest_bet': 7, 'last_bettor': 0}","[2, 3, 4]",4,3,True
20250401164619,5,2,first,1,"{'round': 5, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 11, 'chips': '1;6;12', 'betting_history': 'check,bet,fold,raise,fold', 'highest_bet': 7, 'last_bettor': 0}","[2, 3]",3,-2,True
20250401164619,6,1,first,0,"{'round': 6, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': 'A', 'pot': 4, 'chips': '10;5;11', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250401164619,6,2,first,1,"{'round': 6, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': 'A', 'pot': 5, 'chips': '10;4;11', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250401164619,6,3,first,2,"{'round': 6, 'stage': 'first', 'current_player': 2, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': 'A', 'pot': 6, 'chips': '10;4;10', 'betting_history': 'bet,call,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,4,True
20250401164619,6,0,second,0,"{'round': 6, 'stage': 'second', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': 'A', 'pot': 6, 'chips': '10;4;10', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-2,True
20250401164619,6,1,second,1,"{'round': 6, 'stage': 'second', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': 'A', 'pot': 6, 'chips': '10;4;10', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-2,True
20250401164619,6,2,second,2,"{'round': 6, 'stage': 'second', 'current_player': 2, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': 'A', 'pot': 6, 'chips': '10;4;10', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,4,True
20250401164619,7,1,first,0,"{'round': 7, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'J', 'pot': 4, 'chips': '8;3;15', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,5,False
20250401164619,7,1,first,1,"{'round': 7, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'J', 'pot': 7, 'chips': '8;0;15', 'betting_history': 'bet,raise', 'highest_bet': 3, 'last_bettor': 1}","[2, 3, 4]",4,-4,False
20250401164619,7,2,first,2,"{'round': 7, 'stage': 'first', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'J', 'pot': 7, 'chips': '8;0;15', 'betting_history': 'bet,raise,fold', 'highest_bet': 3, 'last_bettor': 1}","[2, 3, 4]",3,-1,True
20250401164619,7,1,first,0,"{'round': 7, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'J', 'pot': 14, 'chips': '1;0;15', 'betting_history': 'bet,raise,fold,raise', 'highest_bet': 8, 'last_bettor': 0}","[2, 3, 4]",4,5,True
20250401164619,7,2,first,1,"{'round': 7, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'J', 'pot': 14, 'chips': '1;0;15', 'betting_history': 'bet,raise,fold,raise,fold', 'highest_bet': 8, 'last_bettor': 0}",[3],3,-4,True
20250401164619,8,0,first,0,"{'round': 8, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 3, 'chips': '14;-1;14', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,False
20250401164619,8,1,first,1,"{'round': 8, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 3, 'chips': '14;-1;14', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,False
20250401164619,8,1,first,2,"{'round': 8, 'stage': 'first', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 4, 'chips': '14;-1;13', 'betting_history': 'check,check,bet', 'highest_bet': 1, 'last_bettor': 2}","[0, 1]",1,2,True
20250401164619,8,2,first,0,"{'round': 8, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 4, 'chips': '14;-1;13', 'betting_history': 'check,check,bet,fold', 'highest_bet': 1, 'last_bettor': 2}","[2, 3, 4]",3,-1,True
20250401164619,8,3,first,1,"{'round': 8, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 4, 'chips': '14;-1;13', 'betting_history': 'check,check,bet,fold,fold', 'highest_bet': 1, 'last_bettor': 2}",[3],3,-1,True
20250401164619,9,1,first,0,"{'round': 9, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 4, 'chips': '12;-2;16', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250401164619,9,2,first,1,"{'round': 9, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 4, 'chips': '12;-2;16', 'betting_history': 'bet,fold', 'highest_bet': 1, 'last_bettor': 0}",[3],3,-1,True
20250401164619,9,3,first,2,"{'round': 9, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 5, 'chips': '12;-2;15', 'betting_history': 'bet,fold,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,3,True
20250401164619,9,0,second,0,"{'round': 9, 'stage': 'second', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 5, 'chips': '12;-2;15', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-2,True
20250401164619,9,1,second,2,"{'round': 9, 'stage': 'second', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 5, 'chips': '12;-2;15', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,3,True
20250401164619,10,1,first,0,"{'round': 10, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 4, 'chips': '10;-3;19', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250401164619,10,2,first,1,"{'round': 10, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 4, 'chips': '10;-3;19', 'betting_history': 'bet,fold', 'highest_bet': 1, 'last_bettor': 0}",[3],3,-1,True
20250401164619,10,3,first,2,"{'round': 10, 'stage': 'first', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 4, 'chips': '10;-3;19', 'betting_history': 'bet,fold,fold', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",3,-1,True
20250427100557,1,1,first,0,"{'round': 1, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 3, 'chips': '98;99', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250427100558,1,2,first,1,"{'round': 1, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 4, 'chips': '98;98', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100559,2,0,first,0,"{'round': 2, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': -1, 'pot': 2, 'chips': '97;101', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250427100559,2,1,first,1,"{'round': 2, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': -1, 'pot': 2, 'chips': '97;101', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,1,True
20250427100600,3,1,first,0,"{'round': 3, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 3, 'chips': '95;102', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100600,3,2,first,1,"{'round': 3, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 4, 'chips': '95;101', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100601,4,1,first,0,"{'round': 4, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 3, 'chips': '97;100', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250427100602,4,2,first,1,"{'round': 4, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 4, 'chips': '97;99', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100603,5,1,first,0,"{'round': 5, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 3, 'chips': '95;102', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
